,Scientific_name,English_name,Recording_ID,Library,Country,Locality,Latitude,Longitude,Date,Recordist,URL
6585,Phaethornis hispidus,White-bearded Hermit,91507,Xeno-Canto,Peru,"Portillo, S of Iberia, Madre de Dios",-11.476,-69.519,17/11/11,Daniel Lane,http://www.xeno-canto.org/91507
6586,Phaethornis hispidus,White-bearded Hermit,91508,Xeno-Canto,Peru,"Portillo, S of Iberia, Madre de Dios",-11.476,-69.519,17/11/11,Daniel Lane,http://www.xeno-canto.org/91508
6587,Phaethornis hispidus,White-bearded Hermit,102622,Xeno-Canto,Peru,Amazonia Lodge,-12.8659,-71.367,27/07/11,Fabrice Schmitt,http://www.xeno-canto.org/102622
6588,Phaethornis hispidus,White-bearded Hermit,102623,Xeno-Canto,Peru,ExploNapo,-3.2653,-72.9295,4/10/10,Fabrice Schmitt,http://www.xeno-canto.org/102623
6589,Phaethornis hispidus,White-bearded Hermit,257794,Xeno-Canto,Peru,Loreto: between Iquitos and mouth of Río Napo,-3.6,-73.15,1997-01-00,John V. Moore,http://www.xeno-canto.org/257794
6590,Phaethornis hispidus,White-bearded Hermit,400021,Xeno-Canto,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55932,21/01/18,Richard Hoyer,https://www.xeno-canto.org/400021
6591,Phaethornis hispidus,White-bearded Hermit,374584,Xeno-Canto,Peru,Requena: sendero a Contamanía,-5.0494,-73.8666,21/09/14,Jacob Socolar,https://www.xeno-canto.org/374584
6592,Phaethornis idaliae,NA,BRL0041,British Library,Brazil,Sooretama,NA,NA,6/20/1990,NA,NA
6593,Phaethornis idaliae,Minute Hermit,ML113248,Macaulay Library,Brazil,"Espírito Santo,,Floresta Nacional do Rio Preto; Floresta de Pedro Canario",-18.4,-39.8619444,19/01/99,"Marantz, Curtis A",https://macaulaylibrary.org/asset/113248
6594,Phaethornis idaliae,Minute Hermit,ML113249,Macaulay Library,Brazil,"Espírito Santo,,Floresta Nacional do Rio Preto; Floresta de Pedro Canario",-18.4,-39.8619444,19/01/99,"Marantz, Curtis A",https://macaulaylibrary.org/asset/113249
6595,Phaethornis idaliae,Minute Hermit,ML113276,Macaulay Library,Brazil,"Espírito Santo,,Floresta Nacional do Rio Preto; Floresta de Pedro Canario",-18.4,-39.8619444,23/01/99,"Marantz, Curtis A",https://macaulaylibrary.org/asset/113276
6596,Phaethornis idaliae,Minute Hermit,ML113278,Macaulay Library,Brazil,"Espírito Santo,,Floresta Nacional do Rio Preto; Floresta de Pedro Canario",-18.4,-39.8619444,23/01/99,"Marantz, Curtis A",https://macaulaylibrary.org/asset/113278
6597,Phaethornis idaliae,Minute Hermit,13539,Xeno-Canto,Brazil,"Rio Doce State Park, Minas Gerais",-19.5001,-41.167,1/04/07,Augusto Alves,http://www.xeno-canto.org/13539
6598,Phaethornis idaliae,Minute Hermit,127101,Xeno-Canto,Brazil,"Aracruz, Espirito Santo",-19.8189,-40.2739,1/02/13,Noé Eiterer,http://www.xeno-canto.org/127101
6599,Phaethornis koepckeae,Koepcke's Hermit,ML163857,Macaulay Library,Peru,"Pasco,,Prov. Oxapampa; Distrito Puerto Bermudez; Comunidad San Juan; trail to Janiruani waterfall",-10.5042913,-74.8081398,4/08/10,"Harvey, Michael G",https://macaulaylibrary.org/asset/163857
6600,Phaethornis longirostris,NA,BLB18167,Borror,Costa Rica,"Road south from station at level of creek with station reservoir, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,10/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18167.mp3
6601,Phaethornis longirostris,NA,BLB18186,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, west side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,11/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18186.mp3
6602,Phaethornis longirostris,NA,BLB18187,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, east side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,11/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18187.mp3
6603,Phaethornis longirostris,NA,BLB18188,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, west side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,11/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18188.mp3
6604,Phaethornis longirostris,NA,BLB18190,Borror,Costa Rica,"Sendero Espaval, east side of trail upslope from group 1, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,11/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18190.mp3
6605,Phaethornis longirostris,NA,BLB18192,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, west side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18192.mp3
6606,Phaethornis longirostris,NA,BLB18193,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, east side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18193.mp3
6607,Phaethornis longirostris,NA,BLB18194,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, west side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18194.mp3
6608,Phaethornis longirostris,NA,BLB18195,Borror,Costa Rica,"Base of Sendero Espaval just beyond clearing, west side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18195.mp3
6609,Phaethornis longirostris,NA,BLB18196,Borror,Costa Rica,"Sendero Espaval, east side of trail upslope from group 1, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18196.mp3
6610,Phaethornis longirostris,NA,BLB18197,Borror,Costa Rica,"Sendero Espaval, east side of trail upslope from group 1, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,12/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18197.mp3
6611,Phaethornis longirostris,NA,BLB18234,Borror,Costa Rica,"Sendero Espaval upslope, east side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18234.mp3
6612,Phaethornis longirostris,NA,BLB18235,Borror,Costa Rica,"Sendero Espaval upslope, east side of trail, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18235.mp3
6613,Phaethornis longirostris,NA,BLB18239,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18239.mp3
6614,Phaethornis longirostris,NA,BLB18240,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18240.mp3
6615,Phaethornis longirostris,NA,BLB18241,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18241.mp3
6616,Phaethornis longirostris,NA,BLB18242,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18242.mp3
6617,Phaethornis longirostris,NA,BLB18243,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18243.mp3
6618,Phaethornis longirostris,NA,BLB18244,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18244.mp3
6619,Phaethornis longirostris,NA,BLB18245,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18245.mp3
6620,Phaethornis longirostris,NA,BLB18256,Borror,Costa Rica,"Lower (north) end of Sendero Espaval, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18256.mp3
6621,Phaethornis longirostris,NA,BLB18257,Borror,Costa Rica,"Lower (north) end of Sendero Espaval, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18257.mp3
6622,Phaethornis longirostris,NA,BLB18259,Borror,Costa Rica,"Lower (north) end of Sendero Espaval, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18259.mp3
6623,Phaethornis longirostris,NA,BLB18265,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18265.mp3
6624,Phaethornis longirostris,NA,BLB18266,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18266.mp3
6625,Phaethornis longirostris,NA,BLB18267,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18267.mp3
6626,Phaethornis longirostris,NA,BLB18268,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18268.mp3
6627,Phaethornis longirostris,NA,BLB18269,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18269.mp3
6628,Phaethornis longirostris,NA,BLB18270,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18270.mp3
6629,Phaethornis longirostris,NA,BLB18271,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18271.mp3
6630,Phaethornis longirostris,NA,BLB18272,Borror,Costa Rica,"Upper (southeast) end of south road from station, following creek south, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18272.mp3
6631,Phaethornis longirostris,NA,BLB18275,Borror,Costa Rica,"Lower (north) end of Sendero Espaval, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,15/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18275.mp3
6632,Phaethornis longirostris,NA,BLB18295,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18295.mp3
6633,Phaethornis longirostris,NA,BLB18296,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18296.mp3
6634,Phaethornis longirostris,NA,BLB18297,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18297.mp3
6635,Phaethornis longirostris,NA,BLB18298,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18298.mp3
6636,Phaethornis longirostris,NA,BLB18299,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18299.mp3
6637,Phaethornis longirostris,NA,BLB18300,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18300.mp3
6638,Phaethornis longirostris,NA,BLB18301,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18301.mp3
6639,Phaethornis longirostris,NA,BLB18302,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18302.mp3
6640,Phaethornis longirostris,NA,BLB18303,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,17/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18303.mp3
6641,Phaethornis longirostris,NA,BLB18324,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18324.mp3
6642,Phaethornis longirostris,NA,BLB18325,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18325.mp3
6643,Phaethornis longirostris,NA,BLB18326,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18326.mp3
6644,Phaethornis longirostris,NA,BLB18327,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18327.mp3
6645,Phaethornis longirostris,NA,BLB18328,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18328.mp3
6646,Phaethornis longirostris,NA,BLB18329,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18329.mp3
6647,Phaethornis longirostris,NA,BLB18330,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18330.mp3
6648,Phaethornis longirostris,NA,BLB18331,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,18/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18331.mp3
6649,Phaethornis longirostris,NA,BLB18347,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18347.mp3
6650,Phaethornis longirostris,NA,BLB18348,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18348.mp3
6651,Phaethornis longirostris,NA,BLB18349,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18349.mp3
6652,Phaethornis longirostris,NA,BLB18350,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18350.mp3
6653,Phaethornis longirostris,NA,BLB18352,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18352.mp3
6654,Phaethornis longirostris,NA,BLB18353,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18353.mp3
6655,Phaethornis longirostris,NA,BLB18354,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB18354.mp3
6656,Phaethornis longirostris,NA,BLB18355,Borror,Costa Rica,"East side Cerere River between station and falls, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,19/02/92,"Gaunt, S. L. L. (Sandra L. L.)",http://osuc.osu.edu/blbmp3s/BLB18355.mp3
6657,Phaethornis longirostris,NA,BLB20428,Borror,Costa Rica,"On the east side of the road to the Hitoy Cerere Biological Reserve, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/91,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB20428.mp3
6658,Phaethornis longirostris,NA,BLB20429,Borror,Costa Rica,"On the east side of the road to the Hitoy Cerere Biological Reserve, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/91,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB20429.mp3
6659,Phaethornis longirostris,NA,BLB20430,Borror,Costa Rica,"On the east side of the road to the Hitoy Cerere Biological Reserve, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/91,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB20430.mp3
6660,Phaethornis longirostris,NA,BLB20431,Borror,Costa Rica,"On the east side of the road to the Hitoy Cerere Biological Reserve, Hitoy Cerere Biological Reserve, Puerto Limon (SW of), Limon, Costa Rica",9.6667,-83.1667,14/02/91,"Baptista, L. F. (Luis F.)",http://osuc.osu.edu/blbmp3s/BLB20431.mp3
